site_id,s_site_latitude,s_site_longitude
NE80316A,43.901,-69.9598
SF55072A,36.6092,-121.669
A2G2201A,28.488575,-82.382095
7WAS396B,38.80350777,-76.8388655
SV11065Z,34.02917,-118.30899
CI13741T,39.12186111,-84.3124722
SE05165B,46.90444444,-122.327503
1BL8466D,39.942244,-74.901486
UP20191A,43.0152694,-78.2613278
DA04706S,31.99520555,-102.1035917
PX2408BA,33.42141666,-111.889806
CC01343B,28.71980555,-100.478778
NJ05381B,40.70728333,-74.0880167
NM01257B,35.26211111,-106.696583
6FB1588A,26.051944,-80.13278
DN06403A,39.66691944,-105.0255528
NY01940D,40.76472222,-73.9808333
A5B0028B,36.89416666,-94.3184722
GS02415C,42.81569,-85.63013
NY01186A,40.735,-73.9878
NY01133A,40.75305556,-73.9730556
DN02206T,44.345833,-103.776111
M478972A,42.94932,-85.66396
DN03488B,38.31300555,-104.660936
PHS1349A,40.117556,-75.33873
9LV1202B,38.307169,-84.322203
NJ06790B,40.74754,-74.05609
DE04106A,42.280261,-83.309722
B410986A,40.5675,-98.3753
6MD1024R,25.84555556,-80.1902778
OK02721A,34.348297,-97.825383
OK02451B,35.011703,-97.36262
LI03047A,40.85204,-73.16289
NM00152A,35.127544,-106.613689
SE03070Z,47.493528,-122.270944
DN03435D,39.82347222,-104.790472
9AT1129D,34.04698611,-84.3626722
NJ06103A,40.984689,-74.136173
A3B0518A,30.320556,-95.411667
A5A0009C,38.41638888,-96.1783333
A4C0985A,40.98655555,-78.1843056
A3C0203A,29.498716,-95.445586
SV11408E,34.14645,-118.532981
SFY8504A,37.323707,-122.007032
9JK1668A,30.249604,-81.576027
CT11862B,41.385,-73.43888888
DE04183Y,42.33161,-83.03353
8CH0114A,32.882694,-79.977222
SFE0022A,37.64779,-122.42007
A3CS006A,29.42111111,-95.3202778
CHS3410A,42.0124684,-88.3242474
1NC9303A,39.66229168,-75.73729168
DE04197A,42.376667,-83.303611
6BI1085A,26.117516,-80.391423
PH69056A,34.42218171,-113.2490291
LN01045A,43.07500519,-84.5716985
LIS0668A,40.829938,-73.160946
MW10231Z,40.6683,-85.7308
1MG7706A,40.1341,-75.19009
DA01568A,33.00472222,-96.5825
A4J0371Z,null,null
4MN1554A,43.21603,-71.57464
SE07152G,48.50720555,-122.623619
5CT0766A,35.094444,-79.765278
DA0011WA,32.978755,-96.710015
LA03245A,34.0783999,-118.326995
IL03914A,38.86700555,-90.06015277
9AT0119A,33.876144,-84.379677
LI13009A,40.82484279,-73.315324
1BU1101A,40.12916214,-74.8891649
1CM7627A,39.15722222,-74.6886111
RC01388A,44.44806,-83.8025
A4J1806C,39.8292609,-80.81328265
9ME1081C,35.02685,-90.05519167
9MT3451A,31.023953,-89.034725
SP01974Z,46.466964,-115.836487
SF53943C,37.454836,-122.222339
VA76081B,36.616444,-79.578278
DN03269D,41.31088889,-105.577306
A1R0540A,48.895272,-102.825064
LA23210A,33.74373,-118.310428
RK06142B,41.12277778,-74.0080556
AR02058A,35.167221,-92.263592
SD08703A,32.82971839,-117.1253026
7BAN107E,39.5208,-77.0433
DNE0100A,38.9033,-104.71817
BQ04038A,40.76222222,-73.7588889
SE02900C,47.229525,-122.612789
NY80193A,40.336614,-74.307261
A4J1263A,40.417783,-79.6975
PH35215D,32.39612,-111.03077
DCS2175A,38.999735,-77.043528
SD07609B,33.20259723,-116.7086972
UP20277A,42.99394444,-76.86608333
A2H0435B,28.000326,-82.768689
CT11245C,41.46,-72.8341667
1CA8258C,39.819244,-74.951026
VA71785A,37.206873,-77.050814
UP30953A,43.5508,-75.4258
DN01837A,43.7424,-105.4711
MO02755A,38.76022222,-90.43075
VG08307A,36.3047193,-115.678886
SL5449BA,40.219864,-111.661162
SC10580A,36.37118,-119.3059
NY01100C,40.75638889,-73.9766667
6NC1065B,26.249772,-81.805556
A1Q0830Z,44.73502103,-92.8596686
DE02502C,42.3629,-83.1247
LI13862B,40.734143,-73.17448
6MD1738M,25.68537,-80.33518
CH80016A,41.89009,-87.62412
LA03355A,34.0347,-118.292
SE06134E,47.8011,-122.4931
NJ05948A,40.5139,-74.26759
SV80931A,34.20321111,-118.6062808
LA02928H,33.64899,-117.86182
NY0017WA,40.761023,-73.972563
SDS0718A,33.245144,-117.32375
PR01953A,18.417699,-66.35849
SFS0711A,37.7196,-122.395
9JK0579A,31.20562768,-81.3238066
NM04017A,33.666983,-103.927536
SES0322A,47.614175,-122.185467
SE01325A,46.9863417,-122.369453
LAS5477A,33.7673,-118.3415
LIS1455A,40.899495,-73.372408
SES0287A,47.577459,-122.237692
SE07300A,48.801179,-122.46165
JVY9701A,32.041635,-81.063283
SDS0647A,33.13451,-117.31316
IES0801A,34.07794,-117.55852
4LN0407A,43.1837,-72.2204
6MD3270A,25.663741,-80.399989
BQ04113A,40.681784,-73.893413
CHS1990A,41.953482,-87.700451
A2B2420Z,27.989488,-81.558144
SF40864C,39.4484,-123.7979
NMY4601A,35.3496176,-106.5464387
UPY6417A,43.0363312,-76.1348608
NYS0657A,40.727798,-74.004091
LI12400D,40.67972172,-73.6150822
MWY4005A,39.75993334,-86.16373334
TU01292A,36.162,-96.0172
NO00106A,30.524676,-89.683238
SP80052A,47.654948,-117.411403
CC01423A,28.06072222,-97.0359167
9AT0168E,33.86590833,-84.2340389
MT01019B,46.89016596,-114.04073
DCYN801A,38.9161375,-77.04520861
A1O0248A,45.57536944,-94.16945833
DCS2477A,39.025018,-77.287321
UP40917A,42.98313166,-74.44027003
MO07923A,38.32568901,-90.794025
1CH8183A,39.965343,-75.512738
CH90228A,41.92961,-87.718879
A1P0654B,44.88177778,-93.5442222
SF04179X,37.42000489,-122.148982
NO07285A,31.51077311,-90.346445
4FR3206A,41.68416667,-71.14444444
MO07193J,38.52388889,-90.4713889
VA73334A,38.23953139,-79.19323639
7BAN252A,39.36777778,-76.52
8GVR008A,35.62316,-82.54001
PH12709C,33.22028,-111.58549
LUS0019A,38.222332,-85.357228
A4K0661E,40.503381,-80.915783
VA50200B,37.34125,-76.75648
BA40560A,38.14683,-122.88297
MT01014A,46.04018906,-112.4620106
6FB0411A,26.078204,-80.338361
A3F0085E,29.347972,-95.623333
LIS0160A,40.645411,-73.594094
SV00811A,34.10153421,-118.711017
NC0029ZA,35.05477461,-78.97317214
NYS1449A,40.755886,-73.86545
MO07178A,38.46782,-90.427491
NY02803A,40.780444,-73.963401
NJ06227D,40.77166667,-74.4783333
SCYB901A,37.7062879,-121.052424
DA03024D,32.914458,-96.772576
A3E0132C,29.72833333,-95.5722222
CT11529E,41.97009474,-72.340641
NM02405C,31.75972222,-106.487028
PH30525W,33.3518,-111.8298
PO01068A,42.52587,-122.546125
AT80578A,36.071068,-80.338844
MO12552B,36.90994444,-89.3554167
A5C0117T,38.31520356,-93.5771412
BX02094B,40.82528688,-73.8941728
CH92061A,41.782121,-87.647676
1CH8197A,39.94898,-75.81451
9AT1144A,34.30441666,-84.85605
CT11336A,41.655833,-72.523286
UP40171A,42.91084167,-73.7093
MT02213Z,46.34886,-109.477775
IE94587D,33.664623,-116.20611
A1P0757B,null,null
OK03083A,35.4799167,-97.6084889
UP30320A,43.09022778,-75.75581944
BX0015WA,40.893139,-73.857212
NJYH066A,40.72765,-74.03388
CL83765A,42.15334,-79.8854
SC13313A,37.90844444,-121.2265
SD06930C,33.225,-117.32133
SFYQ801A,37.4294985,-122.1776902
NM04076A,33.35391667,-104.524056
IE04755A,34.136931,-117.576739
NJ1092BA,40.79022076,-74.23030796
5GB0230B,35.750762,-79.60744
SP01159X,47.38311,-116.863856
9BH7363A,34.308825,-86.97351667
A5C0291A,39.05038333,-94.4068028
NO07229A,30.823549,-92.330641
DN03417A,39.80369444,-104.968444
A5D0231A,39.02605556,-94.7446111
SL01087A,40.70916667,-112.512222
ML14139D,42.872276,-87.882004
SE09958A,47.674444,-121.945
DA05758B,30.32908,-103.10583
5CT1065B,35.23845,-80.74211
9AT1725A,null,null
DA02850B,31.9625,-102.104444
MW07027B,39.74111111,-86.1338889
NJ08142A,40.68370024,-74.6526025
CBS0080A,40.581159,-83.095619
BQ06240A,40.761466,-73.830913
DA01866A,32.95980555,-96.664
5HK0560E,35.56088,-81.0617
NJ07138A,41.0477689,-74.4413619
NJ08423A,40.58517,-74.79333
HI01240B,21.40176111,-158.0123
PH44403A,36.03548333,-111.820175
A5C0204H,39.12994444,-94.5164167
DCS1951A,38.903517,-76.943345
NYS0955A,40.795341,-73.965581
A3A0170A,29.74794444,-95.36365
LIS0242A,40.651146,-73.552449
A5C0308A,39.231825,-94.468526
DCS0712A,39.356244,-76.604303
PH10847B,32.25638889,-110.994444
SV11226X,34.047944,-118.258603
NOI2658A,30.632919,-88.127789
4RV0024A,43.348266,-72.991504
MO06200G,38.62051111,-90.5110389
NJ07173C,40.669667,-74.897444
VA31435A,37.23816666,-77.3800833
DECP630A,41.1192,-82.614356
PH43963C,36.36198421,-111.5083791
LI12331P,40.816916,-73.732628
SF55685C,37.35188,-121.884723
CHS1644A,41.896597,-87.62413
9ME0020A,34.957142,-89.779417
A2E5142S,28.68956,-81.34889
1111001B,null,null
IE95487T,33.724482,-117.78722
NJS1445A,40.916294,-73.834342
SLY2301A,38.635546,-90.348398
BK04066B,40.64805555,-73.91388888
SV00169A,34.20925,-118.543444
CH47831Z,null,null
A1Q0948Z,44.4857,-91.4142
CT11172C,41.68361111,-72.6541667
LI12765C,40.78072655,-73.7332049
WI1620WA,37.650019,-97.351885
1PH2449F,39.98666666,-75.17
IE04573A,33.76717013,-117.507525
NJYH089A,40.664058,-74.415346
LI13507J,40.79411111,-73.38016666
3CAS607B,42.03705555,-76.5608333
SV12657A,35.353423,-119.019555
NES1198A,42.35347164,-71.04708114
DN06710Z,38.072625,-104.992722
CT11529A,41.96727778,-72.3395
IBAS814A,38.97771667,-76.5513167
4KN0313G,43.038528,-72.113556
CH67316B,42.020095,-88.256689
HIYH028A,21.458566,-158.01637
A2B0430C,null,null
1CU6774F,39.4211,-75.0456
CL20137T,41.506975,-81.6703306
AU01161A,30.210069,-97.877203
NJS1247A,40.523556,-74.223174
MW08181A,40.748056,-86.36469
XRNE180A,42.35359097,-71.05186512
PH40121B,33.458215,-112.052924
7WAS579A,38.790909,-76.953728
MW07218C,39.78361111,-86.3025278
NY01941L,40.76638888,-73.98027777
CH13230B,null,null
9AT5328S,34.53248215,-84.52840424
LA02857A,33.916219,-117.99576
SA02107C,29.408069,-98.415989
CH72642H,41.7477,-87.6802
LIS0253A,40.662857,-73.502828
7CHR006A,38.305278,-78.321033
IE04079A,34.07186311,-117.956215
BQ06071A,40.75208631,-73.8824617
5WI0615A,33.88485,-78.511943
PT152UOA,null,null
CT11638C,41.549573,-72.690338
BL12186A,47.62570015,-122.1614239
8FL0885A,33.91335556,-79.41733333
SC09119A,41.04677897,-114.590637
LIS1022A,40.990601,-72.124192
LIS1148A,40.92666,-72.278226
SCL0516A,37.993602,-120.27119
NJ06829C,40.5296333,-74.3397444
BXY0302A,40.82948568,-73.9265242
6MD1491A,25.883803,-80.244342
7FBU047A,38.32019444,-77.46266666
4MN0627E,43.585245,-71.216253
DA08024M,32.45075833,-93.8795444
CB1015WA,40.264155,-83.067545
9KX3025Z,35.80388056,-83.25188056
BK09113A,40.6171667,-74.0065
SCL0384A,37.7794438,-121.186944
CH44299A,42.051667,-88.103806
CH76224A,42.174811,-88.372909
NES0084A,42.314568,-71.078656
4BS0370F,42.25722222,-71.12111111
9SA1985A,31.8818989,-81.5659544
RK06571H,41.12541666,-74.13675
CH54003C,null,null
PH1423BA,33.48059,-112.14234
2WN4162A,41.71636,-75.21233
ML93579A,44.795494,-89.714919
DEI3419A,43.128458,-83.302987
SFYH0J9A,38.353798,-121.971261
PO01385Z,45.672867,-122.627304
DA02920C,35.6925,-101.358
MLS0030A,43.012026,-87.928196
DN04679C,39.67204722,-104.959233
CC02232A,26.162329,-97.810207
M479021A,42.3011,-85.59976
DE0850BA,42.60921,-83.210553
CT11112C,41.55138889,-72.10888889
SA03348A,30.57889,-99.02278
9AT2412E,33.38003464,-84.194965
WVJ0516A,38.71695967,-80.76310629
A19469BA,44.959336,-93.27795
CH90007Z,41.88104,-87.62915
A1N0090A,44.83093611,-91.535444
DA2061BA,33.073775,-96.856886
ATS0607A,33.956989,-83.373891
ORS0034A,28.290142,-81.360732
HN1372BA,29.743134,-95.426428
TPS0342A,28.07927064,-82.41821645
DAS1159A,32.787787,-96.800394
MO0019BA,30.02684444,-90.01133333
FLS2439A,25.79534381,-80.33354137
DA1206BA,32.858213,-96.901392
PR0285BA,18.39750278,-66.0483333
FLS2101A,26.224429,-80.239927
TPS0779A,28.05336,-82.3956
FLS2262A,25.98849,-80.11902
ATS0586A,34.1074,-84.3188
MOS0543A,29.962388,-90.06522
HN1680BA,29.7555,-95.3693
FL8178BA,25.8375,-80.2975
ORS0283A,28.53136872,-81.37841271
FL9021BA,25.68508,-80.44506
ATS0612A,33.969289,-83.414128
ORS0202A,28.4934273,-81.42813245
HN0290BA,29.7181,-95.4889
DA0105BA,32.714722,-97.064921
FLS2659A,25.965,-80.1871
PRS0203A,18.43642752,-66.04847876
ORS0446A,28.32416811,-81.34652672
TP2650BA,27.91595,-82.773817
TP2322BA,28.051242,-82.461245
TP1306BA,28.0500846,-82.4078385
TP0455GA,27.97885119,-82.8277169
ATS0101A,33.78946,-84.3988
TPS0045A,27.91750894,-82.77903015
MO1164BA,30.0571,-89.9689
FLS2052A,26.13731,-80.1573
TPS0421A,28.00617877,-82.50086997
CH66148Z,42.36944236,-88.3523717
5RA1038A,36.00959166,-78.93670555
SL06097A,40.425778,-111.887083
CH16207A,null,null
7BAS200A,39.155,-76.7255556
NJ09722A,40.8557,-74.1419
A1O0109Z,44.98555555,-93.2719444
VA11362B,37.46666667,-77.6805556
CT4501XA,41.1117,-73.4228
A3B0996X,29.937778,-95.320274
6WP1183A,26.395608,-80.183044
WVJ0756A,38.76167,-83.06139
CL31336E,41.28715,-81.40495
PH80117A,null,null
CH50355Z,41.87310288,-87.6525981
4BZ0003G,42.86111111,-70.8177778
NJ05015B,40.74337,-74.050824
CHS2335A,41.87183,-87.705976
LA9105BA,34.14077778,-118.1838056
SFP3153X,37.80591,-122.42505
SL01497B,43.77022222,-116.468472
CH4284BA,41.910215,-87.738384
IE95403C,33.529023,-117.69813
CL75959Z,40.8343,-81.43001
9AT0213C,33.784322,-84.128904
CL11204A,41.27475,-81.784017
9JK0443E,30.19122222,-82.5196944
SP01084B,47.83846667,-118.291325
1CH6123C,39.78111659,-75.8558346
VA40474A,36.733475,-76.3012306
CH42676E,41.6522273,-87.5411136
CC01980A,27.78327779,-97.5238306
SEY2001A,47.441757,-122.214631
A1P0989C,44.87388888,-93.45
NEE0037A,42.37229,-71.1218
DN04223T,39.50853049,-105.10997
LI13553X,null,null
CC01444A,28.69216666,-96.832
PO02059Z,45.899324,-123.759967
KZ06301T,42.38058317,-85.6553334
DA80101A,32.973349,-97.037139
SF54206B,37.271314,-122.024965
PH7410BA,33.507255,-112.182253
A2D0507A,29.01678,-82.1899
A3F0331A,29.80216111,-95.8121972
PR01902A,18.0606,-65.93066
NJ06561F,40.86792,-74.17357
7WAS593A,38.820125,-76.8901
NY80212A,40.718,-73.9999
LIS0092A,40.896205,-73.40856
PH30631D,33.53839478,-112.266369
5CT0Y92A,35.26602,-80.82046
VA50538G,36.84402777,-76.333
9AT2123X,34.29294024,-83.8130115
CTHA345C,41.669634,-72.79066
PO01082A,43.24341,-123.21911
MW07378Z,39.703258,-86.135547
CB80003A,40.049742,-82.914682
BA60942S,38.328055,-122.794722
NYI1344A,40.742104,-73.974601
DEH0084A,43.41281,-83.9428
MT05287B,48.872525,-104.05871
A1N0886Z,47.26436111,-92.69488889
TPH0069A,27.948954,-82.461649
CH13233B,42.10891899,-88.1136153
CHS1385A,41.737002,-87.618547
CBS0140A,40.051679,-82.920183
3ELO466A,41.481933,-78.683756
2SC4313A,40.87225,-76.000611
LU1250BA,38.21674333,-85.744162
SE02818B,47.69361111,-122.036944
CH0496BA,41.768836,-87.609957
A2E0446B,null,null
9AT0879A,35.09972,-85.756463
SV00977D,34.4161167,-119.8443306
LIS1363A,40.845738,-73.485971
LA82548A,34.009326,-118.264654
SE05686A,47.3160827,-122.602017
NYI1009A,40.74185,-73.9875833
HN80023A,29.75306,-95.40892
NOI2535A,30.632919,-88.127789
PO08240A,45.469051,-122.67097
LA82860A,33.85804401,-118.3781671
LA83119A,33.8942583,-118.3962971
A6C0195H,39.96081111,-82.9239694
SL0211WA,38.752165,-90.430311
DA02863C,35.2227,-101.862
WE03726C,40.9915,-73.6587222
CH92057Z,41.784883,-87.786445
SV11188B,34.14453056,-118.649944
DA03946E,33.217072,-96.77762
MO16688Y,39.3288,-91.1795
OKI6038A,35.585174,-97.62822
PH10128A,33.405277,-112.131943
BQYH091A,40.752289,-73.910572
MT06117A,45.660794,-110.955577
PR01995A,18.155752,-66.275111
TEST002A,35.15569,-79.07597
SE02312B,47.46888889,-121.786111
9JK0826D,30.37880555,-81.6386667
9SA1088C,32.45361111,-81.7594444
CH0426BA,41.832747,-87.632703
MO02864Z,38.729,-90.365
SA03801C,29.382486,-97.955217
A5C0225K,39.08902777,-94.4045278
8AN0950A,34.67039656,-83.07528267
NJ05832A,40.89327097,-74.1323797
4HY0544F,41.74250239,-70.5822254
4DET236C,42.21802778,-70.9280833
NYI1640A,40.724952,-73.998527
SV13307Y,34.454623,-118.57611
BQ04846B,40.72972222,-73.92277778
NJR6915A,40.736868,-74.1714
CH63039B,42.10331666,-87.9246667
CH56195Z,42.31612,-87.8644
9BH3110S,33.694678,-86.683742
DN03401B,43.54266667,-106.505667
DN04805B,44.066917,-103.231503
9LV2967A,38.21561111,-85.5429444
UP30757A,42.1146389,-76.06063888
VA71416A,37.51756668,-78.23705292
VG08316D,35.98656833,-115.2264269
SV00794B,34.10260555,-118.375072
NY80028E,40.9622,-74.076033
DA02641A,32.6722018,-97.4466748
CH76247A,42.1402,-88.29629
1SA1042B,39.64157,-75.52005
A1Q0261Z,44.560731,-91.46555
HI04159B,19.30901599,-155.87424
DN03637I,40.627114,-105.130087
NYS0223A,40.68067139,-73.9462337
1NH6107A,40.63475,-75.33355
9ME2751A,32.29847223,-89.94925
A3F0448A,29.5749,-95.6514
A3E0154A,29.63294444,-95.5591944
SC90266M,37.607756,-120.958444
ATY3103A,33.954103,-83.373782
PH30856A,32.31016666,-111.053722
CI0108WA,39.633441,-84.206737
NYS2061A,40.85399,-73.899284
MW15607A,38.84131667,-86.9107528
LA33709B,33.97588,-118.28429
3MOR303E,43.208252,-77.677012
SV13705Z,34.28716,-118.76751
7WAN597A,39.01716,-77.00718
RC01352A,45.06,-83.54416
DE02953A,42.693556,-83.77075
DE01256A,42.591434,-83.1775
A5D0212B,38.99694444,-94.6286111
A2H1508M,27.91606,-82.71704
7WDC841B,38.89743,-77.02958
NYS1005A,40.748306,-73.991852
IE05394F,34.14900833,-117.9090222
4BN0271E,42.50305555,-71.29972222
SE03832J,47.57197,-122.3151
CH20751Z,null,null
A3A0132A,29.685201,-95.410403
DAYH072A,32.872505,-97.043999
A3B0325A,30.36236111,-95.6140278
PO01125D,45.57174571,-122.693416
PH80019A,40.09434,-75.38168
PH10533A,33.219002,-111.807266
DCS2075A,39.003557,-76.982373
VA30100B,36.98659797,-76.3926987
NY05020A,40.7590278,-74.0001806
PH45017A,31.35195,-109.63086
9BH1479X,33.7598934,-86.79406508
SE01555G,null,null
NOI2513A,31.14679748,-87.9892737
LI04089A,null,null
NOYH010A,32.527,-92.074
LI12536C,40.68916666,-73.5813889
NE3560BA,42.31339812,-71.05909466
KC80034A,39.04544,-95.7619
SE01895A,48.1379488,-122.485176
FLYH066A,25.79777,-80.12752
NY02748G,40.77644444,-73.96219444
SL01602A,40.51541667,-111.959556
MNS0343A,45.009568,-93.304584
CC01681B,28.202301,-98.923909
SD06075A,32.89599913,-117.216999
SD07068B,32.67013333,-117.102811
NCS0128A,35.44114,-80.86561
FL1122GP,26.63386,-80.11344
CC02509Z,25.94963055,-97.46377222
A4J1806Z,39.8292609,-80.81328265
DN06352A,39.731618,-105.080564
7COW002E,39.27508,-76.62915
LI13248B,40.82780089,-72.9139018
9AT3231G,33.569556,-84.328444
NJ06553A,40.91848112,-74.1278839
IE24368Z,34.273854,-116.946477
2LU4112B,41.238948,-75.908291
PH30861A,32.33777777,-110.946833
AU01332C,30.50024306,-97.81295639
DN01950C,38.616699,-106.521081
1MG8391A,40.09463888,-75.0648611
9AT1454A,33.23158333,-84.2682222
A6A0512Z,39.2328,-81.0572
9AT5890A,34.378362,-83.956524
M177285A,34.06402778,-83.5093056
7WAS300A,38.90249,-75.84781
PH11226B,33.0296,-112.15576
PBI0014A,40.43638611,-79.984975
DA04305Z,34.103405,-99.085726
BA90501Z,38.609556,-122.281985
9JK0681Z,30.26867,-81.75852
9AT2487A,33.685556,-84.476389
A6L1118A,38.7506,-83.0302
9LV0315A,36.92416695,-86.4183335
A6C0037A,40.031414,-82.975305
6MD3282A,25.644014,-80.35026
NY01533D,null,null
DC80006X,39.30798,-76.61566
NES1510A,42.35133686,-71.10646914
CH84059A,41.99027,-87.95149
NJ07169B,40.851046,-74.538685
A1O0114T,44.9938389,-93.5200941
4DE0300E,42.58676667,-70.78103333
A5D0377A,39.06205,-95.048575
AR01253Z,36.17262,-91.6165
A1Q0157Z,44.90901498,-93.1182545
FY03605C,41.13669,-83.655
PBS0314A,40.442847,-79.962222
UP30952A,43.1942,-75.3377
NYS0536A,40.683008,-73.94683
A1O0863B,46.29845833,-95.4755306
TU02983A,36.2946,-95.1387
A3E0218A,29.915659,-95.556947
A2G1816A,27.952542,-82.327
PH30162A,33.51666666,-112.045
BA82479X,37.5958333,-122.0443444
SP01805B,47.594703,-117.552291
MO01085C,38.62416667,-89.3375
BK04132A,40.702764,-73.989014
4IP0027A,42.39895804,-71.2778289
AU01451C,30.38580555,-97.6472222
5CT0123A,35.162892,-80.7413611
4PR0225A,41.798405,-71.475612
SE05353Z,47.2041,-122.4808
ON05869A,42.075008,-97.658792
DN01619C,40.21059,-105.082411
9AT0285A,34.3743629,-83.7299334
DN03213D,39.9445,-104.786194
9AT1580B,33.067222,-82.123056
6WP1378A,26.685115,-80.21359
NY09068B,null,null
DA07327M,32.71988889,-97.06841667
NJ08165F,40.416775,-74.2667083
SVH5026A,34.57475,-118.04556
VA42356B,37.9705,-78.6504722
7BAN631A,39.39896,-76.54203
1PH7108A,39.899384,-75.234863
1ME8312B,40.318691,-74.852602
CLS0006A,41.014757,-81.480201
9AT2031M,33.88834444,-84.130525
LAYH085A,34.0616,-118.414
IE24356A,34.55294444,-117.348861
TP0042WA,28.889624,-82.58471
A5D0080T,38.91416527,-94.6629743
PO01660A,45.56733501,-122.577682
NJS1339A,40.7070218,-74.09449983
4BN0265K,42.7878,-70.99023
A2E0833B,28.24862777,-81.3037389
SF13129Z,37.78400355,-122.459006
WVJ0641A,37.299,-81.6984
DNS0902A,39.721515,-105.053188
A4J0608A,39.736091,-79.910989
ML80009D,42.94911,-88.00845
CH4197BA,41.923179,-87.726116
IL04480C,38.587618,-89.991924
SL07054A,40.558247,-111.870601
NAS0105A,36.17118,-86.79035
SV00812A,34.13211525,-118.456853
LAY7338A,33.953536,-118.339077
LI12325A,40.652623,-73.703041
XRNE890A,41.85204,-71.39836
9KX0092A,null,null
5TC1902A,36.18701,-82.75935
9AT3244X,34.21615632,-84.5101279
A4L1571A,39.7518,-81.0243
SC15321Z,38.62007017,-121.135237
7BAN329D,39.277564,-76.841218
SP02658B,45.703496,-118.682601
VA42368A,37.75961111,-78.8813889
9LV0367A,36.66359166,-86.55850277
LI12236L,40.7097,-73.6528
LI12817G,40.6583,-73.637678
LA92451A,33.99163,-118.42131
9AT0673A,32.80540701,-83.6898837
MO0009GA,29.924278,-90.09125
9MT0103A,30.730707,-88.102989
SFYH049A,38.367073,-121.955971
MNS0291A,44.973137,-93.2777242
A2H1506M,27.89998,-82.74558
3SAA082E,43.07949723,-73.78634445
A1P0928C,44.90888888,-93.3805
SF24193C,37.191948,-121.464477
DN03427T,39.87224624,-105.15192
4BS0008A,42.86555633,-71.2863845
MW05105B,41.62916667,-85.9094444
NY10868G,41.5997,-73.9217
5CT0145C,35.38794444,-80.9147778
MW07069A,39.81333333,-86.225
DM01010A,41.5889444,-93.5382778
4BS0301B,42.51444749,-71.0436098
A5D0110B,38.28194444,-95.2424167
DC3584BA,38.90707,-77.06336
CH79739A,40.48017,-88.95438
PX1009BA,33.46969444,-112.224083
NO02610A,32.58233334,-92.07369445
MC03802A,45.701512,-84.75542
9AT0041A,33.99746971,-84.5693646
BA24127D,37.231974,-122.083174
CL12016A,40.822,-81.9361
PO04743A,45.2,-123.149
MLS0182A,43.07167,-87.96039
TP0218BA,28.06635,-82.42582
7WAC305M,38.82027778,-77.2214167
CL33571C,41.24311152,-80.7928675
PO01626A,45.859313,-122.455019
A5P0019Z,36.7394,-93.7569
SE09022B,47.112678,-118.452823
MT02015A,46.4275,-104.346639
CH31070A,42.05833333,-87.7230555
3GRA823A,42.19856806,-74.2319825
HN0187BA,29.689117,-95.604039
PO02608A,45.84701,-119.303
UP31089A,42.89257432,-75.51291018
PH40251B,33.43691666,-111.945583
BQ04841C,null,null
MNS0105A,44.962808,-93.256478
6WP1219D,26.43640556,-80.1470333
LA74912T,34.032607,-118.119013
A1Q0336A,43.9843056,-90.8420278
DCS1112A,38.917719,-77.012226
DN03398A,42.89694722,-105.8675
9JK1783C,30.330992,-81.645669
NJ06598D,40.65669,-74.34263
NYS1634A,40.720219,-73.852629
CTFF017A,41.08559,-73.39687
9JK2137A,30.8682,-81.7018
BA02114A,37.69550425,-121.928981
SCL0388A,37.8126068,-121.236237
NJ08063C,40.5344,-74.6213
A1O0996W,45.096833,-93.514476
GS03964M,43.00013,-85.705015
GS02317A,43.24095,-85.07312222
DN03473A,39.673466,-104.846433
5TC1751A,36.513894,-82.257444
A6C0554A,39.9075,-82.881111
6FB1112A,26.06077363,-80.3483789
SF95887A,36.6825,-121.803333
4LA0125A,44.89725,-71.506333
9ME7719A,35.04803744,-88.31951956
CHS2542A,41.775526,-87.720388
CIS0135A,40.035387,-84.221899
CHS0068A,41.828515,-87.772188
BX03024A,40.8392,-73.8585
DE01295Z,42.54388888,-83.3291667
A5D0119Z,38.89266111,-94.6750861
PH10865F,32.14916667,-110.962778
CT11101A,41.19472222,-73.4333333
9JK1999C,30.60734,-85.44997
ZZ04559Z,40,-75
UPY6467A,43.0399639,-76.1311059
SFL0578A,39.3376,-123.7801
4LA0180A,44.969382,-70.66912
CTNH001D,41.19263888,-73.0999722
CH72653C,41.70456,-87.69141
CB80039A,39.949,-82.0076
7WAS242A,38.9719,-76.9556944
BA93694A,37.59361,-122.3881
ORYH0B2A,28.449314,-81.468566
NJ06138B,40.9817,-74.1415
NO03146S,30.4449278,-89.704025
1MG7415B,40.139449,-75.079192
SV80076A,34.16357997,-118.2823099
A4J0399B,40.46586111,-79.9471111
4DN5552B,null,null
ON03078A,40.74443333,-96.60790833
9MT425RS,31.36727777,-89.3604167
SCL0050C,38.2865056,-120.5942944
CH48644Z,41.50786,-87.70905
A3D0234A,29.86736044,-95.6678049
4BN0311B,42.480225,-71.239606
6FB1272D,26.25784,-80.219434
DE04223G,42.596056,-82.929528
IE04403A,34.01113832,-117.666418
A5F0004A,38.684621,-93.03349
VG80063A,36.16136,-115.2792
SA03189Z,29.41694832,-99.60276031
SV11705E,34.0695,-118.293382
CI13559A,38.77928056,-83.49419445
SV11252Z,34.14999641,-118.495003
7WAW004A,38.799903,-77.44835
SVE0016A,34.179858,-119.0831
SF54200D,37.455937,-121.902936
